date,open,high,low,close,dvol
2022-08-18,1834.52,1883.35,1821.02,1845.9,106.75
2022-08-19,1846.15,1848.29,1602.28,1608.72,117.32
2022-08-20,1608.64,1658.14,1523.54,1575.76,111.74
2022-08-21,1575.76,1646.69,1562.27,1617.84,114.19
2022-08-22,1617.88,1629.61,1528.93,1624.78,114.19
2022-08-23,1624.89,1674.12,1563.29,1665.93,111.38
2022-08-24,1665.95,1694.89,1604.6,1656.74,110.74
2022-08-25,1656.54,1722.18,1653.57,1695.27,111.8
2022-08-26,1695.16,1706.41,1485.94,1508.02,112.06
2022-08-27,1508.04,1519.11,1446.62,1491.22,111.92
2022-08-28,1490.87,1511.12,1423.85,1426.63,117.48
2022-08-29,1426.29,1560.37,1420.74,1551.65,112.91
2022-08-30,1551.51,1606.34,1474.14,1524.81,114.33
2022-08-31,1524.61,1619.99,1524.12,1554,115.45
2022-09-01,1554.25,1599.51,1512.83,1586.23,114.94
2022-09-02,1586.1,1650,1546.2,1575.69,111.4
2022-09-03,1575.81,1582.69,1534.54,1557.7,113.28
2022-09-04,1557.55,1583.52,1540.59,1579.04,111.56
2022-09-05,1578.97,1631.44,1557.04,1618.01,109.75
2022-09-06,1617.87,1686.82,1554.03,1559.28,112.06
2022-09-07,1558.92,1657.68,1489.98,1629.92,112.16
2022-09-08,1629.61,1664.52,1594.31,1635.73,114.9
2022-09-09,1635.72,1746.87,1630.51,1719.21,113.11
2022-09-10,1719.38,1789.86,1706.94,1774.69,113.35
2022-09-11,1774.73,1789.98,1719.01,1766.95,115.45
2022-09-12,1766.97,1783.56,1692.45,1716.71,115.1
2022-09-13,1716.65,1761.04,1561.06,1574.71,115.61
2022-09-14,1574.4,1649.44,1552.88,1639.14,116.01
2022-09-15,1639.12,1655.55,1457.69,1472.68,103.25
2022-09-16,1472.85,1483.21,1404.31,1433.73,100.95
2022-09-17,1433.64,1476.22,1408.79,1468.97,95.52
2022-09-18,1468.9,1470.15,1325.48,1334.72,103.33
2022-09-19,1334.71,1392.94,1279,1376.17,94.69
2022-09-20,1376.23,1385,1312.4,1322.8,99.96
2022-09-21,1322.74,1412,1220,1245.65,103.3
2022-09-22,1245.36,1348.87,1237,1326.43,100.03
2022-09-23,1326.14,1359.99,1261.9,1326.82,100.74
2022-09-24,1327.24,1349.31,1306.29,1317.25,96.26
2022-09-25,1317.49,1337.26,1269.41,1294.63,98.6
2022-09-26,1294.65,1341,1278.24,1336.61,98.97
2022-09-27,1336.45,1400.51,1303.66,1327.92,98.65
2022-09-28,1327.87,1355.34,1253.65,1336.93,100.48
2022-09-29,1336.92,1351.85,1288.12,1336.02,99.87
2022-09-30,1336.04,1373.46,1315,1328.95,93.41
2022-10-01,1328.74,1333.99,1302.65,1311.76,95.09
2022-10-02,1311.79,1318,1269.69,1277.02,96.97
2022-10-03,1276.84,1330.24,1262.45,1323.31,88.82
2022-10-04,1323.44,1370.43,1318.82,1362.06,89.29
2022-10-05,1362.1,1364.93,1316.54,1352.48,89.08
2022-10-06,1352.37,1384.41,1345,1352.24,84.73
2022-10-07,1352.18,1362.14,1317.54,1331.14,82.02
2022-10-08,1331.12,1337.61,1303.76,1315.71,80.4
2022-10-09,1315.71,1329.33,1307.21,1323.41,82.41
2022-10-10,1323.27,1338.41,1287.66,1290.06,82.87
2022-10-11,1289.94,1297.95,1267,1279.94,85.07
2022-10-12,1279.87,1306.72,1274.73,1294.33,85.06
2022-10-13,1294.21,1301.85,1190,1286.96,83.6
2022-10-14,1286.89,1344.4,1283.26,1296.36,79.74
2022-10-15,1296.42,1302.14,1263.6,1275.09,79.64
2022-10-16,1275.16,1315.62,1274.61,1306.04,79.8
2022-10-17,1305.89,1338.69,1295.36,1331.49,74.0
2022-10-18,1331.57,1342.28,1286.67,1310.78,76.82
2022-10-19,1310.79,1313.8,1280.02,1284.76,75.98
2022-10-20,1284.92,1311.1,1270.34,1282.6,76.62
2022-10-21,1282.59,1307.18,1254,1299.83,75.03
2022-10-22,1299.94,1320.56,1294.17,1313.88,73.1
2022-10-23,1313.82,1370.66,1299.47,1364.06,72.94
2022-10-24,1363.93,1370.9,1324.04,1343.71,76.2
2022-10-25,1343.74,1525.38,1335.12,1460.34,79.52
2022-10-26,1460.34,1595.44,1457.41,1566.37,88.34
2022-10-27,1566.46,1580,1502.8,1514.09,82.09
2022-10-28,1514.2,1577.89,1479.41,1554.83,78.57
2022-10-29,1554.81,1664.29,1547.79,1620.09,83.62
2022-10-30,1620.18,1640.41,1576.24,1590.89,86.07
2022-10-31,1590.88,1635.7,1546.31,1572.67,87.38
2022-11-01,1572.58,1612.74,1563.05,1578.24,86.24
2022-11-02,1578.35,1622.24,1502,1518.04,79.84
2022-11-03,1518.15,1558.95,1515,1530.81,74.01
2022-11-04,1530.81,1677,1528.01,1644.61,78.21
2022-11-05,1644.84,1667.03,1621.05,1627,77.92
2022-11-06,1627.17,1638.72,1564.17,1568.34,80.67
2022-11-07,1568.27,1608.66,1545.97,1568.34,89.29
2022-11-08,1568.45,1580,1227.4,1334.25,104.85
2022-11-09,1333.97,1337.49,1071.11,1099.9,153.93
2022-11-10,1099.9,1347.62,1083.95,1295.36,124.99
2022-11-11,1295.55,1307.36,1197.9,1285.29,124.63
2022-11-12,1285.57,1289.16,1235.53,1255.14,125.5
2022-11-13,1254.98,1272,1198.99,1219.43,136.34
2022-11-14,1219.4,1289.17,1169.4,1241.56,125.94
2022-11-15,1241.58,1289.78,1232.56,1251.74,110.49
2022-11-16,1251.95,1266.99,1185.2,1215.21,122.98
2022-11-17,1215.2,1227.34,1181.02,1199.44,102.94
2022-11-18,1199.39,1232.37,1198.01,1210.93,99.21
2022-11-19,1210.73,1231.62,1196.27,1216.12,93.18
2022-11-20,1216.31,1225.26,1130.2,1140.07,108.84
2022-11-21,1140.04,1145,1080,1105.91,105.62
2022-11-22,1105.68,1141.26,1073.42,1138.17,102.72
2022-11-23,1138.25,1189.51,1126.22,1183.53,93.64
2022-11-24,1183.55,1216.1,1179.1,1202.81,91.16
2022-11-25,1202.78,1206.84,1170.17,1198.66,85.58
2022-11-26,1198.65,1234.97,1195.54,1204.8,84.81
2022-11-27,1204.89,1222.81,1188.31,1193.3,86.26
2022-11-28,1193.46,1198.87,1150.09,1167.24,89.97
2022-11-29,1167.22,1227.08,1157.37,1215.91,85.38
2022-11-30,1216.04,1311.76,1212,1294.77,82.59
2022-12-01,1294.68,1302,1262.85,1276.48,82.83
2022-12-02,1276.48,1297.57,1265.56,1295.63,76.34
2022-12-03,1295.63,1308.89,1236.42,1240.91,81.37
2022-12-04,1240.91,1287.44,1240.27,1279.68,80.38
2022-12-05,1279.67,1305.75,1246.73,1259.23,80.84
2022-12-06,1259.32,1274.57,1241.83,1271.19,78.69
2022-12-07,1271.36,1277.49,1215,1231.56,81.97
2022-12-08,1231.49,1292.58,1221.72,1280.33,72.86
2022-12-09,1280.15,1296.55,1255.61,1262.95,78.64
2022-12-10,1262.75,1283.4,1259.59,1266.45,79.71
2022-12-11,1266.45,1284.68,1255.7,1262.92,82.37
2022-12-12,1263.08,1279.22,1240,1275.72,79.7
2022-12-13,1275.74,1351.05,1255.67,1320.47,79.2
2022-12-14,1320.47,1351.87,1300.85,1307.47,73.19
2022-12-15,1307.42,1311.5,1259.37,1266.48,71.98
2022-12-16,1266.48,1279.99,1155.55,1166.98,78.05
2022-12-17,1166.98,1190,1161.83,1187.06,76.63
2022-12-18,1187.17,1196.6,1172.43,1183.32,76.37
2022-12-19,1183.37,1195.34,1150.34,1167.6,77.39
2022-12-20,1167.59,1231.28,1163.02,1216.69,72.45
2022-12-21,1216.76,1222.99,1203.06,1213.7,72.11
2022-12-22,1213.7,1238.76,1182.43,1217.5,69.92
2022-12-23,1217.48,1231.7,1210.6,1219.92,67.0
2022-12-24,1219.99,1227.47,1213.7,1220.51,68.3
2022-12-25,1220.49,1224.1,1193.17,1218.37,71.38
2022-12-26,1218.41,1230.92,1209,1227.58,68.81
2022-12-27,1227.66,1233.75,1199.58,1210.99,69.16
2022-12-28,1211.06,1215.38,1180.04,1189.24,70.07
2022-12-29,1189.33,1206.07,1186.13,1199.74,68.58
2022-12-30,1199.73,1201.64,1180.44,1199.1,63.92
2022-12-31,1199.19,1208,1191.01,1195.25,63.9
2023-01-01,1195.25,1204.17,1190.03,1199.92,61.64
2023-01-02,1199.97,1224.59,1192.41,1213.69,62.4
2023-01-03,1213.77,1219.79,1204.04,1214.21,62.24
2023-01-04,1214.21,1272.01,1212.17,1256.34,60.53
2023-01-05,1256.35,1259.77,1239.97,1250.88,58.85
2023-01-06,1250.87,1276.6,1234.2,1268.84,59.76
2023-01-07,1268.94,1270.83,1260.75,1263.94,58.76
2023-01-08,1263.84,1295.38,1257.34,1289.92,58.15
2023-01-09,1289.73,1345.87,1285,1320.02,61.97
2023-01-10,1320,1348.19,1316.63,1335.56,62.11
2023-01-11,1335.69,1397.98,1319.81,1389.24,63.37
2023-01-12,1389.21,1438.55,1361.39,1416.05,66.43
2023-01-13,1416.05,1466,1400.75,1451.78,70.29
2023-01-14,1451.7,1597.99,1449.38,1550.06,81.69
2023-01-15,1550.06,1567.37,1516.06,1552.89,78.81
2023-01-16,1552.83,1603.91,1521.01,1576.85,76.93
2023-01-17,1577.01,1608.65,1540.49,1565.68,75.66
2023-01-18,1565.52,1612.66,1500.32,1510.83,75.35
2023-01-19,1510.9,1564.61,1508.87,1550.98,68.99
2023-01-20,1550.96,1668,1541.94,1658.25,67.58
2023-01-21,1658.36,1680,1617.29,1626.8,71.16
2023-01-22,1626.83,1664.42,1603.39,1627.88,70.66
2023-01-23,1628.01,1648.56,1584.43,1626.55,71.13
2023-01-24,1626.71,1641.72,1528.95,1556.09,69.54
2023-01-25,1556.1,1640.92,1513.77,1612.54,66.84
2023-01-26,1612.64,1633.55,1577.61,1601.1,65.15
2023-01-27,1601.14,1622.32,1550,1598.18,62.91
2023-01-28,1598.14,1606.99,1556.21,1572.3,62.31
2023-01-29,1572.4,1661,1566.61,1644.89,67.7
2023-01-30,1644.79,1647.73,1534.71,1566.23,67.17
2023-01-31,1566.23,1605.01,1561.43,1585.39,65.95
2023-02-01,1585.32,1647.75,1556.83,1642.05,68.38
2023-02-02,1642.06,1714.83,1625.86,1643.19,69.88
2023-02-03,1643.14,1676.53,1625,1663.69,68.01
2023-02-04,1663.63,1695,1645.33,1666.83,68.55
2023-02-05,1666.83,1673.81,1608.91,1629.37,70.16
2023-02-06,1629.44,1658.41,1605,1614.5,68.85
2023-02-07,1614.57,1678.57,1613.26,1671.28,67.34
2023-02-08,1671.27,1699.66,1630.33,1650.65,66.06
2023-02-09,1650.65,1656.02,1524.31,1545.54,65.26
2023-02-10,1545.64,1554.89,1491.44,1513.04,65.04
2023-02-11,1513.04,1543.61,1505.05,1538.86,63.57
2023-02-12,1538.85,1548.2,1493.77,1515.25,63.66
2023-02-13,1515.24,1526.64,1462,1506.29,66.56
2023-02-14,1506.29,1569.16,1490.23,1556.67,62.52
2023-02-15,1556.52,1682.45,1540.85,1674.88,64.07
2023-02-16,1674.8,1742.5,1633.63,1637.83,68.54
2023-02-17,1637.88,1722.07,1630.2,1694.37,69.26
2023-02-18,1694.32,1713.75,1680.14,1691.82,66.51
2023-02-19,1691.81,1727,1666.67,1680.23,68.43
2023-02-20,1680.42,1720.02,1650.72,1703.63,67.39
2023-02-21,1703.62,1716.82,1636.42,1659.76,67.87
2023-02-22,1659.76,1667.14,1594.84,1642.95,62.97
2023-02-23,1642.99,1679.03,1629.3,1650.62,61.35
2023-02-24,1650.62,1664.65,1575.44,1607.57,55.4
2023-02-25,1607.64,1609.05,1557.89,1594.51,57.26
2023-02-26,1594.5,1651.6,1587.64,1641.41,57.68
2023-02-27,1641.34,1665.29,1608.23,1633.26,57.4
2023-02-28,1633.22,1647.6,1597.32,1605.4,56.25
2023-03-01,1605.59,1669.9,1595,1665.2,60.16
2023-03-02,1665.2,1678.14,1619,1647.87,60.01
2023-03-03,1647.82,1649.28,1547.54,1569.54,57.76
2023-03-04,1569.55,1577.6,1550,1566.72,56.88
2023-03-05,1566.72,1588.35,1553.5,1564.81,57.04
2023-03-06,1564.8,1583.19,1554.8,1565.85,57.61
2023-03-07,1565.82,1584.23,1535.7,1561.67,57.07
2023-03-08,1561.61,1570.77,1522.73,1532.17,57.31
2023-03-09,1532.11,1546.09,1407,1437.41,60.78
2023-03-10,1437.39,1438.7,1369.79,1432.15,63.61
2023-03-11,1432.15,1499,1416.98,1483.68,68.47
2023-03-12,1483.62,1612,1459.79,1592.31,65.83
2023-03-13,1592.04,1702.6,1571,1681.93,68.8
2023-03-14,1681.93,1787.74,1650.45,1704.95,66.9
2023-03-15,1704.9,1722.79,1613.7,1656.8,65.06
2023-03-16,1656.7,1696,1637.72,1677.24,62.78
2023-03-17,1677.36,1803.73,1666.16,1793.66,66.56
2023-03-18,1793.61,1846,1752.52,1763.68,69.53
2023-03-19,1763.88,1846.77,1762.62,1786.4,75.18
2023-03-20,1786.37,1809.1,1728.52,1739.42,67.72
2023-03-21,1739.28,1839.99,1724.37,1807.23,70.31
2023-03-22,1806.79,1823.8,1715.17,1739.18,65.54
2023-03-23,1738.99,1861.67,1733.77,1817.49,69.75
2023-03-24,1817.27,1822.55,1728.27,1751.93,66.91
2023-03-25,1751.79,1764.93,1715.23,1743.8,64.24
2023-03-26,1743.69,1801.02,1741.01,1775.86,64.97
2023-03-27,1775.85,1782.19,1688,1716.42,65.05
2023-03-28,1716.13,1795.54,1701.81,1773.7,65.26
2023-03-29,1773.82,1827.7,1772.99,1793.41,66.75
2023-03-30,1793.4,1829.82,1762.94,1793.68,65.54
2023-03-31,1793.68,1847.12,1779.47,1822.01,62.74
2023-04-01,1822.11,1843,1809.12,1821.73,62.33
2023-04-02,1821.69,1825.97,1773.25,1795.37,63.1
2023-04-03,1795.41,1839.99,1763.58,1810.92,63.73
2023-04-04,1810.91,1892.1,1802.76,1871.36,65.42
2023-04-05,1871.19,1943.64,1865.24,1908.9,64.24
2023-04-06,1908.89,1910.59,1854.06,1873.29,62.66
2023-04-07,1873.28,1883.35,1842.25,1865.02,59.6
2023-04-08,1865.02,1880.56,1848.21,1850.06,57.46
2023-04-09,1849.83,1874.78,1823.11,1859.84,60.36
2023-04-10,1859.85,1920,1847.5,1911.23,64.04
2023-04-11,1911.22,1938.85,1883.24,1891.82,62.61
2023-04-12,1891.78,1934.08,1855.79,1918.91,61.48
2023-04-13,1918.9,2025,1901.12,2013.98,62.18
2023-04-14,2014.12,2131.2,2011.2,2101.85,59.52
2023-04-15,2101.81,2112.88,2073.79,2092.45,61.56
2023-04-16,2092.44,2142.85,2074.32,2120.07,64.34
2023-04-17,2120.01,2122.02,2058,2075.63,61.52
2023-04-18,2075.63,2125,2052.52,2104.61,61.22
2023-04-19,2104.54,2105.9,1923.33,1934.8,60.02
2023-04-20,1934.63,1983.34,1914.16,1943.16,58.99
2023-04-21,1942.91,1956.81,1824.67,1848.16,60.49
2023-04-22,1848.21,1887.88,1842.11,1874.48,59.33
2023-04-23,1874.48,1882.6,1837.3,1861.9,57.22
2023-04-24,1861.91,1890,1805.38,1842.17,59.81
2023-04-25,1842.11,1878.16,1801.46,1866.23,56.54
2023-04-26,1866.22,1965.04,1785.51,1866.73,57.56
2023-04-27,1866.73,1939.56,1862.08,1908.92,55.74
2023-04-28,1908.92,1924.79,1875,1892.54,53.08
2023-04-29,1892.43,1919.15,1884.58,1908.96,53.4
2023-04-30,1908.96,1939.76,1866.5,1870.76,53.56
2023-05-01,1870.67,1887.12,1805.95,1831.41,53.8
2023-05-02,1831.36,1882.55,1823.21,1871.26,54.25
2023-05-03,1871.27,1917.16,1843.52,1905.89,54.36
2023-05-04,1905.89,1918.34,1867.71,1878.01,52.57
2023-05-05,1878.25,2000,1876.36,1995.76,53.54
2023-05-06,1995.77,2020,1864.06,1900.12,51.74
2023-05-07,1900.12,1936.45,1870.61,1873.27,54.4
2023-05-08,1873.28,1886.87,1810,1849.11,53.22
2023-05-09,1849.11,1862.57,1832,1847.7,54.53
2023-05-10,1847.5,1888.97,1789.75,1842.47,51.55
2023-05-11,1842.33,1843.62,1772.26,1795.24,52.98
2023-05-12,1795.22,1817.25,1737.76,1808.35,51.97
2023-05-13,1808.24,1817.32,1786.44,1795.99,51.32
2023-05-14,1796.01,1824.67,1790.49,1800.03,51.01
2023-05-15,1800,1848.05,1785.52,1816.79,52.64
2023-05-16,1816.8,1833.25,1796.86,1824.64,51.18
2023-05-17,1824.57,1837.15,1783.59,1822.49,49.47
2023-05-18,1822.46,1831.84,1770.88,1800.61,47.15
2023-05-19,1800.61,1830,1797.08,1812.84,46.49
2023-05-20,1812.84,1829.85,1807.26,1819.96,47.17
2023-05-21,1819.9,1829.53,1797.19,1805.28,46.13
2023-05-22,1805.35,1829.51,1791.99,1817.76,48.08
2023-05-23,1817.76,1873.7,1815.59,1854.41,50.59
2023-05-24,1854.42,1854.75,1774.56,1799.75,50.45
2023-05-25,1799.79,1818.94,1759.45,1805.83,46.77
2023-05-26,1805.76,1838.96,1796.75,1828.43,46.24
2023-05-27,1828.32,1837,1812.92,1830.67,44.37
2023-05-28,1830.6,1921,1823.86,1909.25,48.02
2023-05-29,1909.1,1928.51,1874.14,1893.2,45.71
2023-05-30,1893.18,1917.61,1881.93,1901.11,43.57
2023-05-31,1901.1,1908.04,1847.61,1874.04,42.28
2023-06-01,1874.08,1889.29,1839.72,1862.43,42.3
2023-06-02,1862.33,1911.31,1847.66,1907.41,42.77
2023-06-03,1907.44,1909.63,1882.42,1892.62,42.02
2023-06-04,1892.62,1914.83,1884.72,1890.23,41.59
2023-06-05,1890.22,1891.34,1777.25,1811.21,40.35
2023-06-06,1811.21,1898.25,1796.52,1884.95,42.53
